alias,timestamp,in_window,ip,ip_asn,ip_org,clicks_lifetime_contaminated,target_host,reasons,url,shorturl
nz70wq67,2026-06-05 14:49:17,True,104.43.240.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?show=year,gender",https://t.mdcdev.me/nz70wq67
cqt13un3,2026-06-05 14:49:38,True,52.241.255.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",1,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?show=year,gender&geo=050AF0021702644&required=poverty_geo_name,poverty_geo_parent_name,poverty_level,hc,sevpov,povgap&sumlevel=latest_by_geo,all",https://t.mdcdev.me/cqt13un3
tabb7x6z,2026-06-07 10:11:30,True,20.29.68.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/testxyz123,https://t.mdcdev.me/tabb7x6z
ryabc,2026-06-07 10:48:59,True,20.245.100.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=040AF00253&show=year%2Ccondition%2Cgender&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://t.mdcdev.me/ryabc
7cuwui6o,2026-06-07 10:50:55,True,57.151.144.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/myx,https://t.mdcdev.me/7cuwui6o
aihwvb8i,2026-06-07 10:51:26,True,74.249.162.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?condition=underweight&geo=040AF00217&required=dhs_geo_name,proportion_of_children&severity=moderate&show=year,condition,gender&sumlevel=all,all,all",https://t.mdcdev.me/aihwvb8i
kb844z6f,2026-06-07 10:51:51,True,20.245.110.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=040AF00253%26show=x,https://t.mdcdev.me/kb844z6f
testdavalue99822,2026-06-07 13:17:55,True,20.168.73.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0015201890%26show=geo,https://t.mdcdev.me/testdavalue99822
x3qgouwy,2026-06-07 13:20:50,True,23.102.111.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",1,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0015201890%26show=year%2Ccondition%2Cgender%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call,https://t.mdcdev.me/x3qgouwy
zz4gh785,2026-06-07 13:21:34,True,20.169.27.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/health?show=adm1,https://t.mdcdev.me/zz4gh785
14lfkfcc,2026-06-07 13:21:36,True,20.66.82.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",1,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo%3D050AF0015201890%26show%3Dyear,https://t.mdcdev.me/14lfkfcc
tdgkida7,2026-06-07 13:22:17,True,135.232.185.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",3,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=050AF0015201890&show=year,condition,gender&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all",https://t.mdcdev.me/tdgkida7
ag0testpublic2,2026-06-07 13:35:40,True,20.9.10.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",2,example.com,example,https://example.com/ag02023,https://t.mdcdev.me/ag0testpublic2
tryag0newmw6b,2026-06-07 13:36:52,True,20.62.116.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=050AF0015201890&show=year,condition,gender&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all#a",https://t.mdcdev.me/tryag0newmw6b
7298x3bw,2026-06-07 14:20:15,True,65.52.198.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",1,example.org,example,https://example.org/testtry54422,https://t.mdcdev.me/7298x3bw
foobar61423,2026-06-07 14:21:25,True,20.94.244.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/foobar61423,https://t.mdcdev.me/foobar61423
b3j9sw4b,2026-06-07 14:21:26,True,4.154.0.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/foobar61424,https://t.mdcdev.me/b3j9sw4b
6v70hhz2,2026-06-07 14:21:29,True,20.80.12.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/foobar61427,https://t.mdcdev.me/6v70hhz2
p08ubv9a,2026-06-07 14:21:54,True,20.9.70.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/foobar72428,https://t.mdcdev.me/p08ubv9a
ubjxcgnq,2026-06-07 14:22:15,True,52.165.253.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",2,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=050AF0015201888&show=year,condition,gender&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all",https://t.mdcdev.me/ubjxcgnq
00gcela8,2026-06-07 14:23:52,True,20.29.66.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/xyz66113,https://t.mdcdev.me/00gcela8
mfe17lb0,2026-06-07 14:25:07,True,4.255.252.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/footsx123,https://t.mdcdev.me/mfe17lb0
ts0y2r8l,2026-06-07 14:25:56,True,20.165.182.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/test2,https://t.mdcdev.me/ts0y2r8l
zzmwhealth093,2026-06-07 14:26:16,True,20.98.77.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",1,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0015201890&show=year%2Ccondition%2Cgender&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://t.mdcdev.me/zzmwhealth093
tk73oxwm,2026-06-07 14:26:44,True,4.155.37.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=050AF0015201890&show=year,condition,gender&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all&year=1992&condition=underweight&gender=female&severity=moderate",https://t.mdcdev.me/tk73oxwm
6jy4oefg,2026-06-07 14:27:01,True,4.255.249.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=year,condition,gender&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all",https://t.mdcdev.me/6jy4oefg
0ip802h7,2026-06-07 14:27:06,True,20.230.132.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=year,condition,gender&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all&year=1992&condition=underweight&gender=female&severity=moderate",https://t.mdcdev.me/0ip802h7
testfoo12345678,2026-06-07 14:27:41,True,20.66.114.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",1,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0015201890%26show=year%2Ccondition%2Cgender,https://t.mdcdev.me/testfoo12345678
testxx,2026-06-07 14:29:17,True,20.69.59.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/health/,https://t.mdcdev.me/testxx
mz8603xz,2026-06-07 14:29:30,True,20.165.191.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",1,example.org,example,http://example.org/,https://t.mdcdev.me/mz8603xz
52fxh39d,2026-06-07 14:30:48,True,172.212.166.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/foo999xx,https://t.mdcdev.me/52fxh39d
snlapdjv,2026-06-07 14:30:50,True,20.165.240.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/foo999xx2,https://t.mdcdev.me/snlapdjv
xpgwimw8,2026-06-07 14:36:24,True,52.162.206.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/abctry993,https://t.mdcdev.me/xpgwimw8
agtestmalawi0099182,2026-06-07 14:37:27,True,64.236.168.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0015201889%26show=year,https://t.mdcdev.me/agtestmalawi0099182
3y1mrvmn,2026-06-07 14:38:11,True,172.212.196.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0015201890&show=year,https://t.mdcdev.me/3y1mrvmn
t3432,2026-06-07 14:39:55,True,52.159.116.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/t343221,https://t.mdcdev.me/t3432
ao8k2fm2,2026-06-07 14:41:14,True,135.234.27.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/abc000999,https://t.mdcdev.me/ao8k2fm2
ag0mwifem1890922,2026-06-07 14:41:38,True,20.64.201.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=050AF0015201890&show=year,condition,gender&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all&YearX=1",https://t.mdcdev.me/ag0mwifem1890922
ag0mwifem1888922,2026-06-07 14:41:42,True,20.172.28.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=050AF0015201888&show=year,condition,gender&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all&YearX=1",https://t.mdcdev.me/ag0mwifem1888922
oc2twhe4,2026-06-07 14:41:47,True,52.161.38.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/try1234,https://t.mdcdev.me/oc2twhe4
wieoabpp,2026-06-07 14:42:15,True,20.165.165.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/abc17395,https://t.mdcdev.me/wieoabpp
b6velcew,2026-06-07 14:42:20,True,20.172.4.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/abc38465,https://t.mdcdev.me/b6velcew
q4ldml3y,2026-06-07 14:42:27,True,20.245.110.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/abc63296,https://t.mdcdev.me/q4ldml3y
9e6m12ur,2026-06-07 14:42:32,True,20.225.160.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/abc83479,https://t.mdcdev.me/9e6m12ur
xxget3991,2026-06-07 14:43:17,True,52.165.96.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/getatry392,https://t.mdcdev.me/xxget3991
xxget7991,2026-06-07 14:43:24,True,20.69.51.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/getatry792,https://t.mdcdev.me/xxget7991
7cbvwcv1,2026-06-07 14:46:26,True,20.29.100.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/xagtry999,https://t.mdcdev.me/7cbvwcv1
malzz829274,2026-06-07 14:47:12,True,104.210.219.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?condition=underweight&gender=female&geo=050AF0015201890&required=dhs_geo_name%2Cproportion_of_children&severity=moderate&show=year%2Ccondition%2Cgender&sumlevel=all%2Call%2Call,https://t.mdcdev.me/malzz829274
agxcent999380,2026-06-07 14:48:12,True,20.69.52.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0015201888&show=year%2Ccondition%2Cgender&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://t.mdcdev.me/agxcent999380
agxnorth991848,2026-06-07 14:48:14,True,20.172.28.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=year%2Ccondition%2Cgender&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://t.mdcdev.me/agxnorth991848
ylkv6bol,2026-06-07 14:49:35,True,4.227.6.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/xxxyz123,https://t.mdcdev.me/ylkv6bol
1fraofxw,2026-06-07 14:50:03,True,20.12.189.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=050AF0015201890&show=year,condition,gender&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all&display_names=true",https://t.mdcdev.me/1fraofxw
a0u062nk,2026-06-07 14:50:04,True,52.141.95.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=050AF0015201888&show=year,condition,gender&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all&display_names=true",https://t.mdcdev.me/a0u062nk
hqr5kfdk,2026-06-07 14:50:14,True,20.62.65.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=year,condition,gender&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all&display_names=true",https://t.mdcdev.me/hqr5kfdk
fsdfp46g,2026-06-08 10:18:15,True,20.168.56.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=040AF00253%26show=crop,https://t.mdcdev.me/fsdfp46g
towin72,2026-06-08 10:18:55,True,57.154.45.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=040AF00152%26sumlevel=lowest%26show=crop%26required=crop_parent,harvested_area,value_of_production,crop_name",https://t.mdcdev.me/towin72
ugtab7788,2026-06-08 10:19:08,True,52.241.2.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=040AF00253%26show=crop%26crop=toba%26required=value_of_production,harvested_area",https://t.mdcdev.me/ugtab7788
uncsv2324,2026-06-12 12:06:55,True,23.98.142.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,r.jina.ai,host,https://r.jina.ai/https://insight.northcarolina.edu/t/Public/views/db_transfer/Demographics.csv?:showVizHome=no&Term%20Type=Fall&Demographic%20Category=Age%20at%20Entry,https://t.mdcdev.me/uncsv2324
3a91xi0o,2026-06-16 07:38:42,True,20.96.12.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.datausa.io,host,https://api.datausa.io/tesseract/data.jsonrecords?cube=ipeds_tuition&drilldowns=Year%2CUniversity&include=University%3A107327&locale=en&measures=State%20Tuition,https://t.mdcdev.me/3a91xi0o
rl9vf71k,2026-06-16 18:41:00,True,20.66.82.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.datausa.io,host,https://api.datausa.io/tesseract/data.jsonrecords?cube=ipeds_tuition%26drilldowns=Year%2CUniversity%26include=University%3A107327%26locale=en%26measures=State%20Tuition,https://t.mdcdev.me/rl9vf71k
m4a6r5ak,2026-06-16 20:33:38,True,20.69.37.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.datausa.io,host,https://api.datausa.io/tesseract/data.jsonrecords?cube=ipeds_tuition&drilldowns=Year%2CUniversity&include=University%3A199333&locale=en&measures=State%20Tuition,https://t.mdcdev.me/m4a6r5ak
su1l7ima,2026-06-17 07:20:52,True,20.9.48.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0017002118%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call,https://t.mdcdev.me/su1l7ima
agtest12345,2026-06-17 08:45:56,True,4.151.122.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0017002122&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://t.mdcdev.me/agtest12345
kn8bx1e3,2026-06-17 08:46:59,True,20.245.163.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0017002122%26year=2011%26severity=severe,https://t.mdcdev.me/kn8bx1e3
7kfoyqt5,2026-06-17 08:48:13,True,172.202.22.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0017002120&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://t.mdcdev.me/7kfoyqt5
yki6ohc0,2026-06-17 08:48:15,True,20.29.112.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0017002122%26show=year%2Ccondition%2Cresidence,https://t.mdcdev.me/yki6ohc0
erieshop770099,2026-06-17 08:49:36,True,20.83.247.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0017002122&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call#erieshop770099,https://t.mdcdev.me/erieshop770099
testxyz987,2026-06-17 08:49:50,True,20.168.23.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0017002114%26show=year%2Ccondition%2Cresidence,https://t.mdcdev.me/testxyz987
testmozhealthabc123,2026-06-17 08:50:35,True,172.184.145.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0017002122%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call,https://t.mdcdev.me/testmozhealthabc123
1ut0l0o1,2026-06-17 08:51:13,True,20.228.122.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0017002118%26show=year%2Ccondition%2Cresidence%26required=proportion_of_children%26year=2011%26severity=severe,https://t.mdcdev.me/1ut0l0o1
moztestxyz,2026-06-17 08:51:24,True,4.154.21.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0017002122%26show=residence%26required=condition%252Cproportion_of_children%26year=2011%26severity=severe,https://t.mdcdev.me/moztestxyz
4cyz9gu0,2026-06-17 08:51:48,True,20.172.25.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/abc,https://t.mdcdev.me/4cyz9gu0
slvf3677,2026-06-17 08:52:04,True,20.9.75.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",51,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=050AF0017002118&show=year,condition,residence&required=proportion_of_children,dhs_geo_name,dhs_geo_parent_name&sumlevel=all,all,all&year=2011&severity=severe",https://t.mdcdev.me/slvf3677
mozresidencezambexyz123,2026-06-17 08:52:07,True,52.159.110.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=050AF0017002122&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all",https://t.mdcdev.me/mozresidencezambexyz123
skojzwu8,2026-06-17 08:52:15,True,40.75.9.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/test2,https://t.mdcdev.me/skojzwu8
luijjqur,2026-06-17 08:52:30,True,20.163.49.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=050AF0017002118&required=proportion_of_children,dhs_geo_name&show=year,condition,residence&sumlevel=all,all,all&year=2011&severity=severe",https://t.mdcdev.me/luijjqur
uw1eozh7,2026-06-17 08:54:36,True,20.168.78.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0017002118,https://t.mdcdev.me/uw1eozh7
agxxyy,2026-06-17 08:54:45,True,20.9.82.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/testxy,https://t.mdcdev.me/agxxyy
agnamptest88,2026-06-17 08:55:14,True,20.172.5.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=050AF0017002118&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all&year=2011&severity=severe",https://t.mdcdev.me/agnamptest88
agsoftest88,2026-06-17 08:55:18,True,104.210.213.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=050AF0017002120&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all&year=2011&severity=severe",https://t.mdcdev.me/agsoftest88
agcabtest88,2026-06-17 08:55:19,True,4.227.125.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=050AF0017002112&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all&year=2011&severity=severe",https://t.mdcdev.me/agcabtest88
agmantest88,2026-06-17 08:55:20,True,52.225.74.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",3,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=050AF0017002115&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all&year=2011&severity=severe",https://t.mdcdev.me/agmantest88
aginhtest88,2026-06-17 08:55:21,True,20.165.240.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=050AF0017002114&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all&year=2011&severity=severe",https://t.mdcdev.me/aginhtest88
abcdef999,2026-06-17 08:56:02,True,52.165.249.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0017002114%26show=year,https://t.mdcdev.me/abcdef999
xyzabc999,2026-06-17 08:56:18,True,65.52.3.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0017002114,https://t.mdcdev.me/xyzabc999
agnamp123,2026-06-17 08:57:32,True,137.116.32.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0017002118%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call%26year=2011%26severity=severe,https://t.mdcdev.me/agnamp123
2l2j1r7l,2026-06-17 08:58:07,True,20.98.225.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0017002118&show=year%2Ccondition%2Cresidence&year=2011&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://t.mdcdev.me/2l2j1r7l
mozhealthnamp123,2026-06-17 08:58:10,True,130.131.192.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=050AF0017002118&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://t.mdcdev.me/mozhealthnamp123
