alias,timestamp,ip,clicks,title,url
massdata2newcite,2026-06-21 15:11:50,20.98.221.79,0,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3Dquery%2Bz%2528%2524d%253AFloat%2521%252C%2524a%253AInt%2521%252C%2524b%253AInt%2521%252C%2524c%253A%255BString%2521%255D%2521%2529%257B%2By2018%253A%2BworldPovertyRegion%2528year%253A%2524a%252CdailySpending%253A%2524d%252CcountryIds%253A%2524c%2529%257BcountryValues%257Bcountry%257Bname%2Bid%257D%2Bvalue%257BruralValue%257Bheadcount%257D%257D%257D%257D%2By2020%253A%2BworldPovertyRegion%2528year%253A%2524b%252CdailySpending%253A%2524d%252CcountryIds%253A%2524c%2529%257BcountryValues%257Bcountry%257Bname%2Bid%257D%2Bvalue%257BruralValue%257Bheadcount%257D%257D%257D%257D%257D%26variables%3D%257B%2522d%2522%253A2.15%252C%2522a%2522%253A2018%252C%2522b%2522%253A2020%252C%2522c%2522%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%257D&src=massdata2newcite,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3Dquery%2Bz%2528%2524d%253AFloat%2521%252C%2524a%253AInt%2521%252C%2524b%253AInt%2521%252C%2524c%253A%255BString%2521%255D%2521%2529%257B%2By2018%253A%2BworldPovertyRegion%2528year%253A%2524a%252CdailySpending%253A%2524d%252CcountryIds%253A%2524c%2529%257BcountryValues%257Bcountry%257Bname%2Bid%257D%2Bvalue%257BruralValue%257Bheadcount%257D%257D%257D%257D%2By2020%253A%2BworldPovertyRegion%2528year%253A%2524b%252CdailySpending%253A%2524d%252CcountryIds%253A%2524c%2529%257BcountryValues%257Bcountry%257Bname%2Bid%257D%2Bvalue%257BruralValue%257Bheadcount%257D%257D%257D%257D%257D%26variables%3D%257B%2522d%2522%253A2.15%252C%2522a%2522%253A2018%252C%2522b%2522%253A2020%252C%2522c%2522%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%257D&src=massdata2newcite
agwpctest,2026-06-21 15:12:18,52.162.211.18,1,Example Domain,https://example.org/testthrough
7uca5,2026-06-21 15:12:20,172.184.241.158,0,Example Domain,https://example.org/testthrough
agoursnew202,2026-06-21 15:12:21,40.124.4.174,0,Example Domain,https://example.org/testag202
wpansdirect072760,2026-06-21 15:12:42,20.106.36.134,0,Worldpoverty rural numbers direct,https://api.worldpoverty.io/graphql?query=query+%7B+y2018%3AworldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%7D+value%7BruralValue%7Bheadcount%7D%7D%7D%7D+y2020%3AworldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%7D+value%7BruralValue%7Bheadcount%7D%7D%7D%7D%7D&source=van1
wpansproxy072764,2026-06-21 15:12:45,20.57.157.88,32,Worldpoverty rural numbers proxy,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3Dquery%2B%257B%2By2018%253AworldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%257BcountryValues%257Bcountry%257Bname%257D%2Bvalue%257BruralValue%257Bheadcount%257D%257D%257D%257D%2By2020%253AworldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%257BcountryValues%257Bcountry%257Bname%257D%2Bvalue%257BruralValue%257Bheadcount%257D%257D%257D%257D%257D%26source%3Dvan1
agtst123v,2026-06-21 15:12:47,104.209.171.216,0,Example Domain,https://example.org/foobarvanderbi.lt
rraw201805123,2026-06-21 15:12:52,4.155.105.55,44,Raw,https://example.org/rraw201805123
rraw202006877,2026-06-21 15:12:58,20.171.250.161,39,Raw,https://example.org/rraw202006877
rraw201818956,2026-06-21 15:13:04,20.9.40.81,43,Raw,https://example.org/rraw201818956
agwpc2018x126,2026-06-21 15:13:06,20.114.26.152,85,wpc,https://api.worldpoverty.io/graphql?query=%7BworldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%7Dvalue%7BruralValue%7Bheadcount%7D%7D%7D%7D%7D
uew09,2026-06-21 15:13:07,20.9.33.14,1,Example Domain,https://example.org/tt123
agwpc2018y871,2026-06-21 15:13:10,20.97.25.117,77,wpc,https://api.worldpoverty.io/graphql?query=%7BworldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22NGA%22%2C%22IND%22%5D%29%7BcountryValues%7Bcountry%7Bname%7Dvalue%7BruralValue%7Bheadcount%7D%7D%7D%7D%7D
rraw202015797,2026-06-21 15:13:11,57.154.47.69,1,Raw,https://example.org/rraw202015797
agwpc2020x254,2026-06-21 15:13:16,20.9.77.122,72,wpc,https://api.worldpoverty.io/graphql?query=%7BworldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%7Dvalue%7BruralValue%7Bheadcount%7D%7D%7D%7D%7D
myhexwp2026006x,2026-06-21 15:13:21,20.98.94.59,1,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fcache_version%3D2e1fed556d97c6338aee0463782fa057bfd4f3ee%26query%3Dquery%2Btest4%2528%2524ids%253A%255BString%2521%255D%2521%2529%257B%2By2018%253A%2BworldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%2524ids%2529%257B%2BcountryValues%2B%257B%2Bcountry%2B%257Bname%2Bid%257D%2Bvalue%2B%257BruralValue%2B%257B%2Bheadcount%2B%257D%257D%2B%257D%2B%257D%2By2020%253A%2BworldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%2524ids%2529%257B%2BcountryValues%2B%257B%2Bcountry%2B%257Bname%2Bid%257D%2Bvalue%2B%257BruralValue%2B%257B%2Bheadcount%2B%257D%257D%2B%257D%2B%257D%2B%257D%26variables%3D%257B%2522ids%2522%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%257D,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fcache_version%3D2e1fed556d97c6338aee0463782fa057bfd4f3ee%26query%3Dquery%2Btest4%2528%2524ids%253A%255BString%2521%255D%2521%2529%257B%2By2018%253A%2BworldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%2524ids%2529%257B%2BcountryValues%2B%257B%2Bcountry%2B%257Bname%2Bid%257D%2Bvalue%2B%257BruralValue%2B%257B%2Bheadcount%2B%257D%257D%2B%257D%2B%257D%2By2020%253A%2BworldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%2524ids%2529%257B%2BcountryValues%2B%257B%2Bcountry%2B%257Bname%2Bid%257D%2Bvalue%2B%257BruralValue%2B%257B%2Bheadcount%2B%257D%257D%2B%257D%2B%257D%2B%257D%26variables%3D%257B%2522ids%2522%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%257D
agwpc2020y540,2026-06-21 15:13:22,20.230.132.25,79,wpc,https://api.worldpoverty.io/graphql?query=%7BworldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22NGA%22%2C%22IND%22%5D%29%7BcountryValues%7Bcountry%7Bname%7Dvalue%7BruralValue%7Bheadcount%7D%7D%7D%7D%7D
rsel99895,2026-06-21 15:13:43,74.249.221.99,1,Example Domain,https://example.org/rsel99895
rsel80893,2026-06-21 15:13:47,13.83.165.80,1,Example Domain,https://example.org/rsel80893
rsel78452,2026-06-21 15:13:52,20.165.141.54,1,Example Domain,https://example.org/rsel78452
rsel14297,2026-06-21 15:13:58,20.96.34.28,1,Example Domain,https://example.org/rsel14297
wpr2018direct,2026-06-21 15:13:58,20.165.143.76,1,https://api.worldpoverty.io/graphql?query=%7Byear2018%3AworldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%7D+value%7Brural%3AruralValue%7Bheadcount%7D%7D%7D%7D%7D,https://api.worldpoverty.io/graphql?query=%7Byear2018%3AworldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%7D+value%7Brural%3AruralValue%7Bheadcount%7D%7D%7D%7D%7D
wpr2018proxy,2026-06-21 15:13:59,52.176.33.60,16,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257Byear2018%253AworldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%257BcountryValues%257Bcountry%257Bname%257D%2Bvalue%257Brural%253AruralValue%257Bheadcount%257D%257D%257D%257D%257D,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257Byear2018%253AworldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%257BcountryValues%257Bcountry%257Bname%257D%2Bvalue%257Brural%253AruralValue%257Bheadcount%257D%257D%257D%257D%257D
wpr2020direct,2026-06-21 15:14:00,20.66.30.31,1,https://api.worldpoverty.io/graphql?query=%7Byear2020%3AworldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%7D+value%7Brural%3AruralValue%7Bheadcount%7D%7D%7D%7D%7D,https://api.worldpoverty.io/graphql?query=%7Byear2020%3AworldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%7D+value%7Brural%3AruralValue%7Bheadcount%7D%7D%7D%7D%7D
igb1r,2026-06-21 15:14:01,20.97.65.49,0,Example Domain,https://example.org/0.4829370714527488
qo5po,2026-06-21 15:14:02,20.10.36.72,1,https://api.worldpoverty.io,https://api.worldpoverty.io
wpr2020proxy,2026-06-21 15:14:02,20.228.76.64,16,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257Byear2020%253AworldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%257BcountryValues%257Bcountry%257Bname%257D%2Bvalue%257Brural%253AruralValue%257Bheadcount%257D%257D%257D%257D%257D,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257Byear2020%253AworldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%257BcountryValues%257Bcountry%257Bname%257D%2Bvalue%257Brural%253AruralValue%257Bheadcount%257D%257D%257D%257D%257D
agentpoverty2018xyz,2026-06-21 15:14:02,20.9.17.157,80,https://api.worldpoverty.io/graphql?query=%7BworldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%7D+value%7BruralValue%7Bheadcount%7D%7D%7D%7D%7D,https://api.worldpoverty.io/graphql?query=%7BworldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%7D+value%7BruralValue%7Bheadcount%7D%7D%7D%7D%7D
r2hjz,2026-06-21 15:14:03,104.42.181.5,0,https://corsmirror.com/v1?url=xxx,https://corsmirror.com/v1?url=xxx
rsel41843,2026-06-21 15:14:03,20.163.65.65,1,Example Domain,https://example.org/rsel41843
agentpoverty2020xyz,2026-06-21 15:14:03,20.171.84.206,0,https://api.worldpoverty.io/graphql?query=%7BworldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%7D+value%7BruralValue%7Bheadcount%7D%7D%7D%7D%7D,https://api.worldpoverty.io/graphql?query=%7BworldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%7D+value%7BruralValue%7Bheadcount%7D%7D%7D%7D%7D
rsel64096,2026-06-21 15:14:09,20.225.138.193,1,Example Domain,https://example.org/rsel64096
wpcrural1820a53143,2026-06-21 15:14:26,20.9.57.182,0,WPC rural 2018 2020 data wpcrural1820a53143,https://api.worldpoverty.io/graphql?query=%7B%20y2018%3A%20worldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%20y2020%3A%20worldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%7D
wpcrural1820a79844,2026-06-21 15:14:26,20.168.19.151,0,WPC rural 2018 2020 data wpcrural1820a79844,https://api.worldpoverty.io/graphql?query=%7B%20y2018%3A%20worldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%20y2020%3A%20worldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%7D
wpcrural1820a62103,2026-06-21 15:14:28,20.114.14.150,0,WPC rural 2018 2020 data wpcrural1820a62103,https://api.worldpoverty.io/graphql?query=%7B%20y2018%3A%20worldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%20y2020%3A%20worldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%7D
wpcrural1820a92360,2026-06-21 15:14:29,4.242.238.194,0,WPC rural 2018 2020 data wpcrural1820a92360,https://api.worldpoverty.io/graphql?query=%7B%20y2018%3A%20worldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%20y2020%3A%20worldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%7D
wpcrural1820a16435,2026-06-21 15:14:31,20.94.198.85,0,WPC rural 2018 2020 data wpcrural1820a16435,https://api.worldpoverty.io/graphql?query=%7B%20y2018%3A%20worldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%20y2020%3A%20worldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%7D
7479b,2026-06-21 15:14:36,20.225.138.246,0,https://example.com,https://example.com
testwpcmine72884,2026-06-21 15:14:45,20.12.200.223,0,https://api.worldpoverty.io/graphql?query=%7Btestx:__typename%7D&aa=1782072884,https://api.worldpoverty.io/graphql?query=%7Btestx:__typename%7D&aa=1782072884
agtryz123,2026-06-21 15:14:49,52.161.34.88,0,https://api.worldpoverty.io/graphql?query=%7B__typename%7D,https://api.worldpoverty.io/graphql?query=%7B__typename%7D
6aqo2,2026-06-21 15:14:52,20.59.38.36,0,Example Domain,http://example.org
testxyz778,2026-06-21 15:14:56,20.12.237.204,0,https://example.com,https://example.com
wpctest777,2026-06-21 15:15:14,20.98.73.79,0,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%7B__typename%7D,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%7B__typename%7D
povclock2018direct,2026-06-21 15:15:22,20.94.72.80,1,https://api.worldpoverty.io/graphql?query=%7BworldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29+%7BcountryValues%7Bcountry%7Bid+name%7D+value+%7B+ruralValue+%7Bheadcount%7D+%7D%7D%7D%7D&cache_version=2e1fed556d97c6338aee0463782fa057bfd4f3ee,https://api.worldpoverty.io/graphql?query=%7BworldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29+%7BcountryValues%7Bcountry%7Bid+name%7D+value+%7B+ruralValue+%7Bheadcount%7D+%7D%7D%7D%7D&cache_version=2e1fed556d97c6338aee0463782fa057bfd4f3ee
povclock2018all,2026-06-21 15:15:26,52.162.218.31,42,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257BworldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%2B%257BcountryValues%257Bcountry%257Bid%2Bname%257D%2Bvalue%2B%257B%2BruralValue%2B%257Bheadcount%257D%2B%257D%257D%257D%257D%26cache_version%3D2e1fed556d97c6338aee0463782fa057bfd4f3ee,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257BworldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%2B%257BcountryValues%257Bcountry%257Bid%2Bname%257D%2Bvalue%2B%257B%2BruralValue%2B%257Bheadcount%257D%2B%257D%257D%257D%257D%26cache_version%3D2e1fed556d97c6338aee0463782fa057bfd4f3ee
povclock2020direct,2026-06-21 15:15:30,52.190.199.23,1,https://api.worldpoverty.io/graphql?query=%7BworldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29+%7BcountryValues%7Bcountry%7Bid+name%7D+value+%7B+ruralValue+%7Bheadcount%7D+%7D%7D%7D%7D&cache_version=2e1fed556d97c6338aee0463782fa057bfd4f3ee,https://api.worldpoverty.io/graphql?query=%7BworldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29+%7BcountryValues%7Bcountry%7Bid+name%7D+value+%7B+ruralValue+%7Bheadcount%7D+%7D%7D%7D%7D&cache_version=2e1fed556d97c6338aee0463782fa057bfd4f3ee
povclock2020all,2026-06-21 15:15:33,4.255.203.38,1,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257BworldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%2B%257BcountryValues%257Bcountry%257Bid%2Bname%257D%2Bvalue%2B%257B%2BruralValue%2B%257Bheadcount%257D%2B%257D%257D%257D%257D%26cache_version%3D2e1fed556d97c6338aee0463782fa057bfd4f3ee,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257BworldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%2B%257BcountryValues%257Bcountry%257Bid%2Bname%257D%2Bvalue%2B%257B%2BruralValue%2B%257Bheadcount%257D%2B%257D%257D%257D%257D%26cache_version%3D2e1fed556d97c6338aee0463782fa057bfd4f3ee
3rab0,2026-06-21 15:15:34,20.172.2.236,0,Example Domain,https://example.org
tqvtj,2026-06-21 15:16:00,20.69.21.185,0,https://example.com/xp,https://example.com/xp
povtest778,2026-06-21 15:16:07,52.162.235.90,1,https://api.worldpoverty.io/graphql?query=%7B__typename%7D,https://api.worldpoverty.io/graphql?query=%7B__typename%7D
ltg8g,2026-06-21 15:16:16,20.114.64.61,1,https://corsmirror.com/v1?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257Ba%253AworldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%257BcountryValues%257Bcountry%257Bid%2520name%257Dvalue%257BruralValue%257Bheadcount%257D%257D%257D%257Db%253AworldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%257BcountryValues%257Bcountry%257Bid%2520name%257Dvalue%257BruralValue%257Bheadcount%257D%257D%257D%257D%257D,https://corsmirror.com/v1?url=https%3A%2F%2Fapi.worldpoverty.io%2Fgraphql%3Fquery%3D%257Ba%253AworldPovertyRegion%2528year%253A2018%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%257BcountryValues%257Bcountry%257Bid%2520name%257Dvalue%257BruralValue%257Bheadcount%257D%257D%257D%257Db%253AworldPovertyRegion%2528year%253A2020%252CdailySpending%253A2.15%252CcountryIds%253A%255B%2522AFG%2522%252C%2522GHA%2522%252C%2522NGA%2522%252C%2522IND%2522%252C%2522MEX%2522%255D%2529%257BcountryValues%257Bcountry%257Bid%2520name%257Dvalue%257BruralValue%257Bheadcount%257D%257D%257D%257D%257D
wpcrural1820a97393,2026-06-21 15:16:17,20.80.29.250,0,WPC rural 2018 2020 data wpcrural1820a97393,https://api.worldpoverty.io/graphql?query=%7B%20y2018%3A%20worldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%20y2020%3A%20worldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%7D
wpcrural1820a18210,2026-06-21 15:16:18,4.255.203.105,0,WPC rural 2018 2020 data wpcrural1820a18210,https://api.worldpoverty.io/graphql?query=%7B%20y2018%3A%20worldPovertyRegion%28year%3A2018%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%20y2020%3A%20worldPovertyRegion%28year%3A2020%2CdailySpending%3A2.15%2CcountryIds%3A%5B%22AFG%22%2C%22GHA%22%2C%22NGA%22%2C%22IND%22%2C%22MEX%22%5D%29%7BcountryValues%7Bcountry%7Bname%20id%7D%20value%7BruralValue%7Bheadcount%20totalPopulation%7D%7D%7D%7D%7D
